country,year,hour_utc,gen_Nuclear,gen_Lignite,gen_Hard coal,gen_Gas,gen_Oil & other fossil,gen_Biomass,gen_Waste,gen_Geothermal,gen_Hydro run-of-river,gen_Hydro reservoir,gen_Hydro pumped (production),gen_Onshore wind,gen_Offshore wind,gen_Solar,gen_Marine,gen_Other renewable,gen_Other,pumped_consumption,flow_net,flow_import,flow_export,price
IT,2021,19,0.0,0.0,1629.74,16625.87,235.52,698.2,33.76,632.58,4977.67,967.35,951.41,2330.27,0.0,0.02,0.0,0.0,2271.23,-18.99,5350.53,5556.32,205.79,138.2
IT,2021,20,0.0,0.0,1545.89,15738.39,226.46,695.54,34.27,632.89,4184.45,732.24,494.79,2342.25,0.0,0.0,0.0,0.0,2147.88,-52.06,5048.8,5254.47,205.67,127.38
IT,2021,21,0.0,0.0,1468.44,14431.06,211.5,695.26,34.6,633.18,3624.47,581.36,243.72,2362.27,0.0,0.99,0.0,0.0,1992.85,-117.86,4610.38,4868.36,257.97,119.27
IT,2021,22,0.0,0.0,1444.56,12399.82,190.44,689.99,34.73,633.82,3322.47,491.98,145.65,2367.28,0.0,0.0,0.0,0.0,1826.38,-240.59,4837.78,5111.52,273.75,115.98
IT,2021,23,0.0,0.0,1431.55,10860.39,180.68,694.44,34.8,634.1,3112.54,409.47,71.54,2364.34,0.0,0.0,0.0,0.0,1698.8,-467.68,5128.9,5330.52,201.61,112.9
IT,2022,0,0.0,0.0,2318.35,10490.98,258.02,634.18,34.01,625.03,1821.41,143.25,21.25,2277.01,1.78,0.0,0.0,0.0,1770.1,-624.37,5268.72,5528.0,259.28,265.06
IT,2022,1,0.0,0.0,2294.62,10180.79,254.82,633.99,33.72,625.33,1772.08,133.48,13.35,2275.66,1.71,0.0,0.0,0.0,1743.99,-793.81,5264.72,5510.33,245.62,258.18
IT,2022,2,0.0,0.0,2299.18,10082.28,256.63,633.26,33.43,625.24,1765.58,133.43,11.4,2270.6,1.79,0.0,0.0,0.0,1744.63,-849.42,5365.13,5590.94,225.81,255.52
IT,2022,3,0.0,0.0,2324.81,10541.14,257.59,631.7,33.28,624.73,1803.41,145.32,19.68,2242.51,1.66,2.05,0.0,0.0,1791.52,-672.19,5251.95,5480.1,228.15,261.03
IT,2022,4,0.0,0.0,2381.48,12225.93,260.73,631.59,32.87,624.18,2031.69,229.41,92.08,2200.8,1.79,122.81,0.0,0.0,1906.7,-309.16,4798.81,5067.63,268.83,284.21
IT,2022,5,0.0,0.0,2429.9,14174.87,268.2,632.21,32.54,623.16,2605.57,416.5,337.31,2132.04,1.63,833.92,0.0,0.0,2033.29,-95.96,4635.06,4948.33,313.27,315.37
IT,2022,6,0.0,0.0,2437.2,15019.88,273.32,633.35,32.56,621.51,3215.25,576.65,632.9,2055.88,1.49,2488.73,0.0,0.0,2128.69,-60.04,4841.22,5126.57,285.35,334.64
IT,2022,7,0.0,0.0,2425.45,15035.24,279.27,631.47,32.5,619.83,3342.97,576.26,629.05,2003.38,1.61,4571.58,0.0,0.0,2140.68,-59.61,4964.4,5240.0,275.6,327.97
IT,2022,8,0.0,0.0,2391.11,14706.55,276.81,629.17,32.62,618.45,3008.5,472.76,433.53,2013.91,1.75,6344.3,0.0,0.0,2105.44,-89.36,4855.07,5139.89,284.83,309.97
IT,2022,9,0.0,0.0,2352.64,14283.42,268.47,627.35,32.6,617.76,2648.65,394.42,300.83,2107.79,2.02,7506.03,0.0,0.0,2074.13,-177.27,4609.19,4939.57,330.37,298.27
IT,2022,10,0.0,0.0,2311.16,13843.21,264.79,626.65,32.39,618.18,2365.32,332.65,193.19,2230.92,2.25,8053.71,0.0,0.0,2047.68,-292.63,4195.66,4551.26,355.6,288.07
IT,2022,11,0.0,0.0,2284.32,13517.54,265.09,626.02,32.51,618.57,2191.9,285.08,125.28,2361.85,2.67,8051.85,0.0,0.0,2008.83,-422.84,4062.04,4446.08,384.04,276.16
IT,2022,12,0.0,0.0,2279.33,13596.85,266.98,625.9,32.52,618.15,2165.64,287.77,121.93,2509.84,3.18,7552.47,0.0,0.0,2016.26,-482.98,4406.94,4763.39,356.45,276.84
IT,2022,13,0.0,0.0,2290.07,14170.73,269.92,625.33,32.56,618.25,2239.18,322.65,160.29,2642.28,3.49,6546.08,0.0,0.0,2063.4,-424.79,4793.79,5151.85,358.06,285.46
IT,2022,14,0.0,0.0,2326.45,15096.32,276.81,628.38,32.66,618.97,2405.66,381.45,239.18,2714.03,3.62,4976.93,0.0,0.0,2130.89,-269.39,5112.91,5486.02,373.11,301.52
IT,2022,15,0.0,0.0,2384.36,16165.52,287.08,634.96,32.64,619.81,2839.63,477.92,424.73,2695.16,3.61,2982.27,0.0,0.0,2213.77,-120.76,5162.72,5551.91,389.19,320.91
IT,2022,16,0.0,0.0,2444.59,17089.52,298.35,639.22,32.76,620.37,3581.42,633.24,804.72,2563.85,3.26,1243.32,0.0,0.0,2300.25,-43.36,5169.29,5536.88,367.59,350.0
IT,2022,17,0.0,0.0,2485.7,17489.33,305.9,644.62,32.71,620.9,4311.51,798.8,1343.81,2399.84,2.86,274.32,0.0,0.0,2367.94,-13.1,5104.78,5460.17,355.4,379.55
IT,2022,18,0.0,0.0,2502.69,17573.12,306.13,649.11,32.77,621.51,4295.69,772.21,1282.21,2277.95,2.67,17.63,0.0,0.0,2371.73,-9.26,5270.62,5597.08,326.46,377.09
IT,2022,19,0.0,0.0,2501.37,17327.64,303.88,649.44,33.05,622.33,3518.78,603.41,798.79,2210.99,2.49,0.0,0.0,0.0,2307.85,-10.32,5288.83,5601.39,312.56,346.83
IT,2022,20,0.0,0.0,2479.24,16495.82,296.79,642.22,33.45,623.19,2768.37,422.77,344.6,2197.12,2.27,0.0,0.0,0.0,2221.29,-24.27,4954.05,5284.59,330.54,320.08
IT,2022,21,0.0,0.0,2448.77,14978.7,290.61,638.04,33.93,623.75,2335.43,290.58,152.82,2212.44,2.26,0.0,0.0,0.0,2109.24,-63.05,4609.2,4938.82,329.62,300.98
IT,2022,22,0.0,0.0,2390.02,12881.4,274.55,631.66,34.09,624.12,2079.09,200.6,68.76,2226.57,1.96,0.0,0.0,0.0,1945.77,-187.62,4934.02,5242.84,308.81,285.37
IT,2022,23,0.0,0.0,2349.37,11162.82,262.25,633.9,34.12,624.45,1923.16,158.72,35.99,2258.44,1.78,0.0,0.0,0.0,1826.04,-392.61,5323.61,5577.67,254.06,275.8
IT,2023,0,0.0,0.0,1319.1,8361.92,158.32,489.25,255.66,613.14,2771.19,329.96,93.13,2587.44,5.38,0.08,0.0,0.0,1520.34,-358.41,5864.41,6002.03,137.62,112.58
IT,2023,1,0.0,0.0,1314.17,8149.26,156.62,488.54,255.31,613.54,2713.78,315.43,73.02,2560.22,5.29,0.1,0.0,0.0,1490.16,-470.72,5762.32,5895.78,133.46,109.35
IT,2023,2,0.0,0.0,1316.33,8148.85,155.93,487.18,255.22,613.66,2707.65,312.95,60.78,2527.23,5.14,0.12,0.0,0.0,1494.49,-513.18,5794.12,5922.37,128.25,107.92
IT,2023,3,0.0,0.0,1332.47,8579.03,155.48,488.04,254.61,613.59,2782.08,325.27,84.32,2506.49,5.08,1.87,0.0,0.0,1552.76,-392.19,5718.07,5861.2,143.12,110.34
IT,2023,4,0.0,0.0,1354.47,10044.37,157.93,488.5,252.95,613.18,3117.66,395.88,184.95,2480.67,4.78,136.62,0.0,0.0,1681.79,-205.02,5572.01,5737.62,165.61,119.64
IT,2023,5,0.0,0.0,1391.27,11738.46,161.11,486.93,250.37,611.81,3719.84,560.17,432.2,2412.3,4.77,919.2,0.0,0.0,1849.21,-71.45,5729.11,5896.86,167.75,134.71
IT,2023,6,0.0,0.0,1415.69,12623.6,163.71,484.89,248.38,610.42,4219.4,684.06,671.75,2343.19,4.96,2717.23,0.0,0.0,1950.65,-37.28,5967.03,6102.3,135.27,143.31
IT,2023,7,0.0,0.0,1411.96,12528.67,165.86,481.5,246.85,608.81,4290.76,709.42,673.57,2316.96,5.12,4909.35,0.0,0.0,1971.26,-60.28,5939.07,6056.84,117.77,141.66
IT,2023,8,0.0,0.0,1388.41,11969.68,164.21,478.26,247.09,607.08,3863.67,579.53,456.94,2357.61,5.67,6740.32,0.0,0.0,1945.03,-123.68,5904.14,6032.49,128.36,131.09
IT,2023,9,0.0,0.0,1364.01,11377.2,162.83,475.86,247.18,605.99,3471.25,488.45,278.76,2473.3,6.05,7923.91,0.0,0.0,1914.15,-232.8,5626.84,5769.04,142.19,120.44
IT,2023,10,0.0,0.0,1343.4,10746.33,161.13,475.37,245.55,606.59,3149.18,410.66,163.68,2611.76,6.53,8511.94,0.0,0.0,1872.11,-397.83,5313.6,5484.78,171.18,112.15
IT,2023,11,0.0,0.0,1334.58,10376.02,158.98,475.08,244.93,607.09,2972.77,374.38,122.58,2783.87,7.22,8548.76,0.0,0.0,1827.34,-526.28,5072.26,5268.43,196.16,106.35
IT,2023,12,0.0,0.0,1336.8,10599.14,155.13,475.12,245.13,606.99,2987.55,385.92,132.66,2948.53,7.78,8115.17,0.0,0.0,1845.16,-576.09,5183.71,5379.69,195.97,106.62
IT,2023,13,0.0,0.0,1351.55,11238.39,155.17,475.13,245.83,607.42,3113.51,425.42,171.37,3074.75,8.39,7138.95,0.0,0.0,1905.77,-467.78,5515.69,5717.23,201.53,112.82
IT,2023,14,0.0,0.0,1379.25,12232.79,161.8,478.82,246.53,607.84,3377.65,495.66,252.04,3132.16,8.86,5485.41,0.0,0.0,1977.51,-286.61,5828.23,6041.9,213.66,121.4
IT,2023,15,0.0,0.0,1420.48,13455.18,167.2,483.86,246.53,608.74,3834.01,599.85,448.45,3089.12,8.66,3350.24,0.0,0.0,2050.43,-114.52,5935.95,6172.55,236.6,132.49
IT,2023,16,0.0,0.0,1463.26,14572.62,172.5,486.34,248.04,609.48,4510.43,767.32,869.78,2949.36,7.9,1407.37,0.0,0.0,2124.33,-34.78,5968.58,6245.18,276.61,147.12
IT,2023,17,0.0,0.0,1501.74,15124.49,176.49,489.53,248.98,610.59,5137.03,917.6,1402.02,2789.28,7.02,307.25,0.0,0.0,2189.09,-8.84,5968.29,6233.59,265.3,165.48
IT,2023,18,0.0,0.0,1513.65,15195.77,177.28,492.16,249.59,611.5,5164.98,911.57,1494.99,2693.64,6.17,18.27,0.0,0.0,2198.85,-4.94,5989.42,6236.59,247.16,167.04
IT,2023,19,0.0,0.0,1486.95,14692.63,176.0,492.99,250.54,612.03,4579.1,762.13,1060.75,2647.67,5.67,0.01,0.0,0.0,2133.33,-6.96,6075.38,6278.12,202.74,150.5
IT,2023,20,0.0,0.0,1443.94,13567.16,172.31,492.66,252.81,612.59,3875.12,589.72,613.5,2625.71,5.2,0.01,0.0,0.0,2032.61,-22.54,6013.29,6204.77,191.48,134.82
IT,2023,21,0.0,0.0,1407.64,11968.7,170.35,490.88,255.25,612.72,3396.37,477.45,350.52,2613.28,4.95,0.01,0.0,0.0,1892.78,-62.19,5913.57,6095.58,182.01,126.47
IT,2023,22,0.0,0.0,1359.54,10143.19,163.87,490.49,256.34,613.08,3091.99,402.31,212.53,2606.11,4.84,0.01,0.0,0.0,1709.81,-128.93,6067.98,6195.72,127.74,121.65
IT,2023,23,0.0,0.0,1329.88,8892.12,158.04,488.9,255.92,613.01,2909.91,354.55,144.08,2598.59,4.99,0.04,0.0,0.0,1581.09,-208.95,6013.5,6142.47,128.97,117.15
IT,2024,0,0.0,0.0,391.27,7889.63,117.51,594.48,331.75,549.85,3839.13,468.35,225.55,2400.28,4.45,0.7,0.0,0.0,1433.03,-212.34,5596.84,5810.85,214.01,95.53
IT,2024,1,0.0,0.0,391.23,7618.38,118.23,595.54,332.23,550.08,3751.8,454.34,196.29,2391.24,4.55,0.73,0.0,0.0,1382.28,-300.49,5532.62,5740.36,207.74,93.06
IT,2024,2,0.0,0.0,391.13,7585.84,118.43,593.7,332.18,549.92,3744.02,452.38,193.07,2389.43,4.93,0.8,0.0,0.0,1372.37,-337.13,5485.31,5691.89,206.58,92.31
IT,2024,3,0.0,0.0,392.86,7987.73,118.57,592.47,331.43,550.01,3863.06,469.94,231.81,2378.51,5.06,4.52,0.0,0.0,1434.79,-285.64,5425.64,5645.8,220.16,94.38
IT,2024,4,0.0,0.0,398.49,9381.49,119.36,591.45,326.44,549.63,4288.46,567.74,385.31,2352.27,5.03,168.76,0.0,0.0,1613.29,-157.87,5204.03,5468.65,264.61,102.91
IT,2024,5,0.0,0.0,405.73,11166.89,120.73,588.04,321.26,548.17,4818.73,730.79,726.21,2280.86,4.77,1030.75,0.0,0.0,1832.88,-53.73,5150.6,5452.08,301.48,116.06
IT,2024,6,0.0,0.0,411.84,12036.27,121.99,584.57,319.92,546.45,5256.72,835.52,1003.61,2213.26,4.4,2953.32,0.0,0.0,1936.73,-41.18,5275.93,5550.61,274.68,122.81
IT,2024,7,0.0,0.0,410.66,11855.14,122.35,581.11,318.79,544.43,5231.78,830.8,926.88,2169.93,4.57,5452.33,0.0,0.0,1940.81,-55.6,5258.34,5516.74,258.41,119.98
IT,2024,8,0.0,0.0,403.68,11221.01,122.68,580.75,318.59,543.18,4814.22,704.55,582.68,2196.53,5.04,7709.61,0.0,0.0,1885.08,-126.76,5108.47,5379.56,271.09,109.72
IT,2024,9,0.0,0.0,396.65,10558.85,123.78,580.29,317.84,542.95,4322.02,584.92,369.89,2302.95,5.57,9236.22,0.0,0.0,1814.67,-247.12,4858.07,5175.28,317.21,100.75
IT,2024,10,0.0,0.0,391.87,9953.32,124.45,578.47,316.18,543.31,3957.64,517.8,222.17,2461.1,6.13,10020.51,0.0,0.0,1727.99,-441.7,4601.47,4979.1,377.63,92.25
IT,2024,11,0.0,0.0,390.5,9621.07,124.8,578.55,316.21,543.45,3777.32,479.71,158.52,2642.47,6.95,10160.25,0.0,0.0,1673.83,-618.58,4429.58,4845.81,416.23,87.78
IT,2024,12,0.0,0.0,389.15,9888.7,124.74,579.63,316.23,542.92,3814.14,488.22,169.13,2811.78,7.63,9480.24,0.0,0.0,1698.43,-591.89,4448.07,4857.75,409.68,89.36
IT,2024,13,0.0,0.0,389.92,10709.37,125.47,579.43,317.13,542.96,4019.87,542.82,226.57,2958.37,8.09,8096.43,0.0,0.0,1785.49,-456.59,4588.03,4997.56,409.53,95.37
IT,2024,14,0.0,0.0,394.3,12079.19,127.46,582.78,317.74,543.6,4417.34,639.14,354.29,3049.43,8.0,5992.8,0.0,0.0,1890.21,-270.93,4634.7,5106.71,472.01,105.3
IT,2024,15,0.0,0.0,401.05,13638.37,131.88,587.39,318.23,544.64,5004.56,776.1,597.45,2998.73,7.59,3583.34,0.0,0.0,2023.07,-119.73,4609.78,5192.85,583.06,115.62
IT,2024,16,0.0,0.0,415.31,15104.84,133.02,590.14,318.84,545.86,5722.69,965.66,1126.29,2818.81,6.89,1556.26,0.0,0.0,2135.54,-49.38,4491.42,5148.57,657.16,128.37
IT,2024,17,0.0,0.0,432.63,15854.4,133.99,592.02,319.95,546.57,6217.54,1097.28,1744.01,2627.36,6.18,388.17,0.0,0.0,2190.04,-13.47,4539.63,5190.93,651.3,143.83
IT,2024,18,0.0,0.0,440.3,15922.35,132.76,592.79,321.07,547.6,6186.89,1077.17,1791.78,2487.82,5.75,38.28,0.0,0.0,2181.52,-4.14,4817.02,5407.58,590.56,144.03
IT,2024,19,0.0,0.0,433.08,15254.48,129.92,593.78,322.11,548.19,5587.56,892.63,1248.43,2421.4,5.2,1.57,0.0,0.0,2116.58,-8.65,5205.09,5694.7,489.61,128.88
IT,2024,20,0.0,0.0,421.94,13702.1,127.28,596.65,324.3,548.31,4922.01,728.69,696.63,2387.33,5.1,0.86,0.0,0.0,2003.07,-20.2,5619.7,6016.95,397.25,115.16
IT,2024,21,0.0,0.0,410.71,11806.25,125.35,597.16,329.95,548.95,4465.18,616.72,442.14,2380.12,4.96,0.76,0.0,0.0,1845.46,-54.43,5747.27,6054.91,307.64,107.88
IT,2024,22,0.0,0.0,402.8,9978.04,120.29,595.26,330.88,549.3,4208.66,546.17,365.24,2375.0,4.72,1.01,0.0,0.0,1652.78,-108.08,5732.52,5981.16,248.64,103.62
IT,2024,23,0.0,0.0,392.88,8563.73,108.85,594.98,330.16,547.85,4025.72,499.07,285.23,2376.05,4.75,1.01,0.0,0.01,1514.68,-144.16,5699.19,5918.06,218.87,99.61
IT,2025,0,0.0,0.0,352.35,9049.75,63.04,700.57,4.94,153.16,2575.99,322.95,123.73,2406.66,4.43,0.1,0.0,5.2,1609.3,-102.95,4478.94,4587.7,108.76,106.34
IT,2025,1,0.0,0.0,351.54,8840.98,63.32,700.43,4.98,151.67,2516.36,302.06,96.29,2411.84,4.47,0.12,0.0,3.65,1595.5,-151.68,4455.05,4558.36,103.31,104.61
IT,2025,2,0.0,0.0,352.18,8858.41,62.87,699.32,4.94,151.67,2503.48,299.94,80.36,2401.61,4.4,0.15,0.0,3.62,1596.42,-158.91,4403.54,4506.7,103.16,104.07
IT,2025,3,0.0,0.0,355.56,9315.13,63.18,698.22,4.99,151.7,2571.11,330.15,80.39,2389.3,4.34,6.93,0.0,8.45,1615.17,-122.59,4276.9,4388.28,111.38,106.26
IT,2025,4,0.0,0.0,362.37,10733.34,63.52,693.53,5.03,151.52,2798.95,455.91,143.42,2354.1,4.18,246.87,0.0,42.05,1755.43,-71.29,4031.66,4165.73,134.07,115.56
IT,2025,5,0.0,0.0,371.55,12391.45,64.27,687.49,4.99,151.04,3089.75,641.21,339.06,2248.05,4.21,1377.2,0.0,121.78,2031.92,-37.6,3906.15,4064.85,158.7,126.73
IT,2025,6,0.0,0.0,376.51,12844.52,64.42,682.37,4.93,150.6,3240.73,727.94,423.74,2145.8,4.33,3788.19,0.0,142.12,2137.98,-35.53,3984.5,4145.62,161.12,130.61
IT,2025,7,0.0,0.0,371.23,12328.25,64.15,676.89,4.82,150.1,3137.77,664.36,326.98,2116.1,4.59,6788.2,0.0,102.84,2040.68,-70.35,3974.36,4138.07,163.72,125.66
IT,2025,8,0.0,0.0,360.56,11331.24,64.15,673.61,4.8,149.63,2846.01,532.0,182.08,2144.23,5.08,9510.6,0.0,31.91,1864.02,-162.62,3842.06,4005.2,163.14,114.15
IT,2025,9,0.0,0.0,350.61,10478.3,65.18,672.66,5.03,149.35,2627.62,409.9,82.81,2210.73,5.6,11421.81,0.0,12.92,1750.66,-356.1,3640.21,3813.45,173.25,103.5
IT,2025,10,0.0,0.0,345.66,9917.39,65.94,677.34,4.92,147.66,2488.07,334.71,40.51,2324.66,6.06,12443.37,0.0,5.88,1703.6,-647.21,3494.94,3670.52,175.58,94.24
IT,2025,11,0.0,0.0,344.43,9653.91,66.98,681.59,4.92,147.42,2417.06,294.68,24.91,2456.34,6.68,12483.76,0.0,1.49,1683.72,-847.62,3434.42,3619.51,185.09,89.72
IT,2025,12,0.0,0.0,344.78,9890.89,67.51,680.54,5.06,147.68,2418.65,310.66,26.94,2616.71,7.15,11593.13,0.0,5.01,1692.26,-819.51,3454.02,3641.78,187.76,92.12
IT,2025,13,0.0,0.0,344.95,10621.84,67.89,677.79,5.12,146.19,2486.67,358.99,44.82,2774.37,7.8,9755.78,0.0,8.71,1736.08,-623.96,3568.01,3763.74,195.73,98.41
IT,2025,14,0.0,0.0,349.58,12141.5,68.46,677.97,5.06,144.96,2691.42,470.19,89.79,2887.45,8.01,7120.54,0.0,12.52,1846.92,-373.79,3704.74,3930.49,225.75,109.61
IT,2025,15,0.0,0.0,355.68,14196.95,69.13,679.08,5.1,145.22,3018.73,638.02,240.12,2878.01,7.77,4227.02,0.0,18.59,2011.17,-161.46,3733.18,3989.53,256.35,122.98
IT,2025,16,0.0,0.0,371.15,16114.99,70.27,681.76,5.06,145.46,3445.06,854.45,553.15,2733.11,7.12,1814.79,0.0,86.03,2273.81,-51.24,3672.49,3957.5,285.01,135.23
IT,2025,17,0.0,0.0,389.19,17072.46,71.17,683.69,5.09,145.72,3774.72,1011.57,1055.91,2540.02,6.31,442.75,0.0,265.24,2551.39,-16.19,3675.96,3964.69,288.73,146.62
IT,2025,18,0.0,0.0,398.01,17220.04,71.44,687.3,4.97,146.12,3816.48,1034.77,1186.05,2391.27,5.15,38.88,0.0,305.83,2546.02,-6.36,3736.38,4007.53,271.14,149.43
IT,2025,19,0.0,0.0,391.21,16803.67,70.15,692.07,4.97,146.31,3525.42,852.47,749.66,2316.24,4.77,0.38,0.0,155.37,2176.76,-8.14,3998.97,4235.57,236.6,136.77
IT,2025,20,0.0,0.0,378.06,15404.86,69.56,695.85,5.26,144.79,3174.94,649.15,353.66,2298.36,4.72,0.07,0.0,34.37,1874.37,-17.32,4193.72,4396.22,202.5,125.93
IT,2025,21,0.0,0.0,367.56,13444.78,68.6,698.49,5.12,144.96,2937.84,511.08,190.16,2311.1,4.48,0.08,0.0,10.27,1745.93,-35.88,4281.57,4446.67,165.1,118.87
IT,2025,22,0.0,0.0,360.97,11338.29,64.11,699.65,5.0,153.28,2794.93,409.88,156.25,2342.53,4.33,0.05,0.0,10.32,1687.83,-44.44,4425.21,4558.22,133.02,114.39
IT,2025,23,0.0,0.0,354.96,9745.15,63.03,700.28,4.96,183.47,2679.04,360.6,141.52,2375.62,4.71,0.06,0.0,7.92,1634.49,-59.44,4481.77,4599.93,118.16,110.21
IT,2026,0,0.0,0.0,206.57,10044.92,44.5,503.82,2.09,483.67,2421.41,269.71,68.38,2870.47,6.01,0.0,0.0,0.0,1786.3,-33.05,4909.31,5012.73,103.42,125.83
IT,2026,1,0.0,0.0,206.55,9855.04,44.59,504.14,2.12,483.85,2379.48,260.2,74.55,2854.42,5.65,0.0,0.0,0.0,1771.35,-33.03,4887.54,4983.02,95.48,124.06
IT,2026,2,0.0,0.0,203.75,9796.98,44.2,504.51,2.1,483.71,2373.84,265.43,79.83,2848.44,5.52,0.0,0.0,0.0,1777.27,-33.23,4798.35,4893.52,95.18,123.72
IT,2026,3,0.0,0.0,206.7,10049.74,44.19,502.04,2.07,483.58,2429.96,284.4,88.98,2836.97,5.42,9.11,0.0,0.0,1804.33,-28.56,4689.32,4796.87,107.55,125.4
IT,2026,4,0.0,0.0,213.53,10958.1,44.4,500.7,2.09,482.97,2637.82,362.69,191.9,2802.38,5.32,371.52,0.0,0.0,1981.03,-10.7,4537.56,4662.68,125.13,133.88
IT,2026,5,0.0,0.0,219.42,12298.67,44.53,496.89,2.08,481.27,2822.01,461.35,307.45,2705.46,5.38,1846.86,0.0,0.0,2296.34,-4.92,4390.28,4549.01,158.73,142.45
IT,2026,6,0.0,0.0,220.85,12693.22,46.4,491.89,1.98,479.74,2863.86,484.23,342.32,2617.86,5.41,4532.31,0.0,0.0,2382.16,-0.0,4367.57,4539.27,171.7,143.45
IT,2026,7,0.0,0.0,218.58,11975.67,47.55,489.64,1.74,478.38,2765.28,436.4,233.01,2580.83,6.17,7642.68,0.0,0.0,2260.03,-60.0,4234.92,4416.77,181.85,135.49
IT,2026,8,0.0,0.0,211.73,10827.17,45.82,487.37,1.88,477.09,2574.25,348.17,129.55,2566.73,6.4,10452.55,0.0,0.0,2016.24,-184.37,4014.37,4207.27,192.91,121.0
IT,2026,9,0.0,0.0,208.64,9839.28,46.11,488.74,1.91,476.71,2391.56,273.22,70.74,2603.66,6.24,12481.1,0.0,0.0,1825.6,-331.21,3786.25,3979.54,193.29,108.17
IT,2026,10,0.0,0.0,207.47,9269.17,46.34,491.5,1.92,476.69,2282.69,231.16,19.39,2691.68,6.2,13569.7,0.0,0.0,1766.7,-593.74,3645.45,3845.68,200.23,96.13
IT,2026,11,0.0,0.0,207.93,9020.01,46.22,494.19,2.02,476.64,2210.46,202.44,7.79,2811.97,6.61,13674.6,0.0,0.0,1760.79,-718.67,3590.35,3796.02,205.67,90.54
IT,2026,12,0.0,0.0,203.67,9191.71,49.39,493.93,2.13,476.21,2197.0,203.49,12.26,2978.07,7.21,12832.77,0.0,0.0,1758.1,-709.38,3632.54,3834.52,201.98,92.91
IT,2026,13,0.0,0.0,197.9,9744.7,50.04,492.28,2.09,476.86,2246.32,230.2,24.24,3140.76,7.59,11144.6,0.0,0.0,1768.15,-533.58,3788.6,3990.14,201.54,99.33
IT,2026,14,0.0,0.0,197.75,10995.8,50.55,494.08,2.05,477.67,2380.61,284.5,52.58,3240.19,8.47,8645.52,0.0,0.0,1799.4,-300.44,4038.81,4246.8,207.99,112.15
IT,2026,15,0.0,0.0,198.68,13160.7,53.24,496.98,2.05,478.38,2619.96,383.81,165.38,3323.64,9.08,5561.52,0.0,0.0,1941.02,-55.22,4169.54,4390.75,221.21,130.39
IT,2026,16,0.0,0.0,205.17,15546.04,53.68,498.75,2.09,479.26,3008.66,581.07,427.38,3279.77,8.64,2546.94,0.0,0.0,2382.67,-0.0,4278.47,4523.15,244.68,147.73
IT,2026,17,0.0,0.0,215.34,16750.61,54.79,497.72,2.02,480.4,3418.93,796.51,867.46,3114.42,7.9,658.02,0.0,0.0,2971.73,-0.0,4380.99,4637.79,256.8,161.48
IT,2026,18,0.0,0.0,219.9,17058.69,57.44,498.38,2.07,481.14,3530.1,859.3,1075.66,3003.09,7.23,73.14,0.0,0.0,3044.23,-0.0,4562.9,4807.08,244.18,165.79
IT,2026,19,0.0,0.0,219.86,16776.3,56.02,504.34,2.1,481.39,3331.12,719.99,710.99,2966.42,7.06,0.3,0.0,0.0,2716.41,-0.0,4718.64,4937.14,218.5,156.32
IT,2026,20,0.0,0.0,215.5,15756.47,53.96,506.36,2.08,481.75,3025.8,531.84,398.48,2941.26,6.46,0.01,0.0,0.0,2061.18,-0.0,4855.96,5041.34,185.39,147.48
IT,2026,21,0.0,0.0,206.18,14174.36,52.14,506.07,2.13,482.6,2781.35,392.82,161.66,2912.05,6.23,0.0,0.0,0.0,1832.29,-0.36,4779.49,4937.06,157.57,137.32
IT,2026,22,0.0,0.0,217.48,12134.3,47.85,502.82,2.06,482.66,2629.28,330.13,91.94,2921.48,6.37,0.0,0.0,0.0,1837.2,-0.91,4844.8,4975.64,130.84,133.6
IT,2026,23,0.0,0.0,207.48,10613.75,45.15,503.65,1.97,485.84,2513.77,289.66,81.71,2901.01,6.58,0.0,0.0,0.0,1800.28,-21.99,4938.41,5052.07,113.66,129.91
PT,2019,0,0.0,0.0,493.42,1204.0,0.0,310.63,0.0,0.0,329.54,91.49,76.46,1686.21,0.0,0.0,0.0,0.0,42.56,-404.03,1170.87,1254.75,83.87,43.72
PT,2019,1,0.0,0.0,458.79,1169.81,0.0,310.84,0.0,0.0,281.35,81.19,56.77,1681.01,0.0,0.0,0.0,0.0,42.72,-544.53,1221.58,1298.74,77.16,41.99
PT,2019,2,0.0,0.0,444.28,1161.24,0.0,310.63,0.0,0.0,261.74,78.73,50.41,1683.13,0.0,0.0,0.0,0.0,42.95,-658.83,1243.95,1318.53,74.58,41.11
PT,2019,3,0.0,0.0,459.8,1183.15,0.0,310.01,0.0,0.0,259.95,79.31,53.01,1677.79,0.0,0.0,0.0,0.0,42.47,-667.86,1154.64,1236.65,82.01,41.32
PT,2019,4,0.0,0.0,498.92,1292.05,0.0,308.83,0.0,0.0,279.49,89.69,77.42,1669.8,0.0,0.0,0.0,0.0,42.08,-497.03,790.04,944.57,154.53,42.81
PT,2019,5,0.0,0.0,545.87,1507.69,0.0,307.88,0.0,0.0,376.14,143.12,178.35,1658.92,0.0,1.25,0.0,0.0,41.65,-315.29,189.4,608.34,418.95,45.78
PT,2019,6,0.0,0.0,597.6,1833.04,0.0,308.08,0.0,0.0,554.89,237.06,386.28,1626.21,0.0,19.62,0.0,0.0,41.38,-188.75,-465.34,401.97,867.3,49.04
PT,2019,7,0.0,0.0,639.38,2060.95,0.0,308.18,0.0,0.0,682.67,305.55,511.73,1543.66,0.0,82.66,0.0,0.0,41.53,-122.04,-561.31,353.93,915.24,50.45
